x,y,z,Doppler
0.1907767653465271,0.2294897586107254,0.00953883770853281,-0.6035608053207397
0.11719144135713577,0.14088252186775208,-0.009084607474505901,-0.40237388014793396
-0.17033639550209045,0.1333419680595398,0.02725382335484028,0.4828486442565918
-0.26708748936653137,0.14497779309749603,0.028616515919566154,0.4828486442565918
0.10220183432102203,0.225004643201828,0.0040880730375647545,-0.4224925637245178
-0.1567094773054123,0.14145103096961975,0.05450764670968056,0.4828486442565918
0.10220183432102203,0.2261594533920288,0.01158287562429905,-0.4224925637245178
0.047694191336631775,0.09319935739040375,0.0231657512485981,-0.281661719083786
-0.08584954589605331,0.08973227441310883,0.04088073596358299,0.4224925637245178
-0.276626318693161,0.11565228551626205,0.05723303183913231,0.6035608053207397
0.10901529341936111,0.08640467375516891,-0.07631070911884308,-0.6035608053207397
-0.08993761986494064,0.07582246512174606,0.05723302811384201,0.4828486442565918
-0.2248440384864807,0.1231355220079422,0.03679266199469566,0.6035608053207397
0.22893212735652924,0.2016737014055252,-0.009538838639855385,-0.36213648319244385
0.1907767653465271,0.09990487992763519,0.03406728059053421,-0.36213648319244385
0.13626912236213684,0.10887893289327621,0.0,-0.4828486442565918
-0.10628990828990936,0.10384717583656311,-0.025891132652759552,0.40237388014793396
0.1798752397298813,0.18716055154800415,0.032704588025808334,-0.4828486442565918
0.10901529341936111,0.13616006076335907,0.0,-0.36213648319244385
-0.10220183432102203,0.07482404261827469,0.032704588025808334,0.4828486442565918
-0.1798752397298813,0.1835540384054184,0.04905688017606735,0.4828486442565918
0.1498960256576538,0.15097610652446747,0.047694191336631775,-0.6035608053207397
-0.13490642607212067,0.1301780343055725,0.03679266199469566,0.4224925637245178
0.20031560957431793,0.22042769193649292,-0.06677187234163284,-0.6035608053207397
0.10901529341936111,0.13616006076335907,0.0,-0.4828486442565918
-0.04905688017606735,0.07080750912427902,0.01362691167742014,0.36213648319244385
-0.18805138766765594,0.1789437085390091,0.032704588025808334,0.4828486442565918
0.14308257400989532,0.16437241435050964,-0.00681345583871007,-0.6035608053207397
0.04701284319162369,0.10617180168628693,0.03883669897913933,-0.36213648319244385
0.20031560957431793,0.2301214039325714,0.009538838639855385,-0.6035608053207397
0.12536758184432983,0.12078088521957397,0.010901529341936111,-0.4828486442565918
-0.23847097158432007,0.18958066403865814,0.01907767727971077,0.4828486442565918
0.20985445380210876,0.2183540016412735,0.03815535455942154,-0.6035608053207397
0.13626912236213684,0.10385100543498993,0.032704588025808334,-0.6035608053207397
-0.13626912236213684,0.10667356103658676,0.021803058683872223,0.4828486442565918
-0.23029480874538422,0.16461193561553955,-0.013626912608742714,0.5432047247886658
0.22893212735652924,0.2016737014055252,0.009538838639855385,-0.6035608053207397
0.1498960256576538,0.1486520618200302,0.05450764670968056,-0.4828486442565918
-0.1042458713054657,0.09847494959831238,0.04224342852830887,0.36213648319244385
0.20031560957431793,0.2301214039325714,0.009538838639855385,-0.4828486442565918
0.16352294385433197,0.1440526396036148,0.00681345583871007,-0.4828486442565918
-0.08925627171993256,0.1431361436843872,0.03134189546108246,0.3017804026603699
-0.2193932831287384,0.20876768231391907,0.03815535455942154,0.4828486442565918
0.1567094773054123,0.15143664181232452,0.00681345583871007,-0.6035608053207397
-0.09402569383382797,0.08947185426950455,-0.016352294012904167,0.36213648319244385
-0.17101773619651794,0.16366133093833923,0.024528440088033676,0.4224925637245178
0.1798752397298813,0.18929147720336914,0.016352294012904167,-0.4828486442565918
0.07767339795827866,0.10526293516159058,0.0,-0.36213648319244385
-0.09538838267326355,0.11263703554868698,0.032023243606090546,0.3017804026603699
-0.20985445380210876,0.22084008157253265,0.01907767727971077,0.4828486442565918
0.20985445380210876,0.22084008157253265,0.01907767727971077,-0.36213648319244385
0.17033639550209045,0.13541476428508759,0.01362691167742014,-0.4828486442565918
-0.10492721945047379,0.10019569098949432,0.040880732238292694,0.4224925637245178
0.14103853702545166,0.22947533428668976,-0.040199391543865204,-0.36213648319244385
-0.09879510849714279,0.13411425054073334,0.034748625010252,0.36213648319244385
-0.20031560957431793,0.22853434085845947,0.028616515919566154,0.4828486442565918
0.14717064797878265,0.21632051467895508,0.0,-0.4828486442565918
0.07767339795827866,0.10494492202997208,0.008176147006452084,-0.36213648319244385
-0.12264220416545868,0.17384329438209534,0.047694191336631775,0.36213648319244385
-0.25754863023757935,0.15673913061618805,0.047694191336631775,0.4828486442565918
0.18805138766765594,0.1817239373922348,0.008176147006452084,-0.4828486442565918
0.06540917605161667,0.11329201608896255,0.0,-0.36213648319244385
-0.10901529341936111,0.18572135269641876,0.03406728059053421,0.2414243221282959
0.18805138766765594,0.1817239373922348,0.008176147006452084,-0.4828486442565918
0.08584954589605331,0.09446900337934494,0.028616514056921005,-0.4828486442565918
-0.14717064797878265,0.09218079596757889,0.016352294012904167,0.4828486442565918
-0.23847097158432007,0.19053815305233002,0.0,0.4828486442565918
0.2193932831287384,0.21136654913425446,0.01907767727971077,-0.4828486442565918
0.11378471553325653,0.2154938280582428,0.00749480165541172,-0.36213648319244385
-0.12945565581321716,0.1720987856388092,0.03406728059053421,0.36213648319244385
-0.22893212735652924,0.18692231178283691,0.07631070911884308,0.4828486442565918
0.1798752397298813,0.18982046842575073,-0.008176147006452084,-0.36213648319244385
0.14308257400989532,0.16323880851268768,0.020440367981791496,-0.36213648319244385
0.05314495414495468,0.119256891310215,0.008176147006452084,-0.2414243221282959
-0.08721223473548889,0.14615777134895325,0.03815535455942154,0.2414243221282959
-0.1798752397298813,0.18554629385471344,0.04088073596358299,0.2414243221282959
-0.23847097158432007,0.18837696313858032,0.028616515919566154,0.36213648319244385
