x,y,z,Doppler
-0.028616515919566154,0.281516969203949,-0.11446606367826462,-0.36213648319244385
0.032704588025808334,0.20797006785869598,0.1553467959165573,0.7242729663848877
-0.01907767727971077,0.2516518533229828,-0.17169909179210663,-0.36213648319244385
-0.005450764670968056,0.16879777610301971,-0.043606117367744446,-0.2414243221282959
0.04088073596358299,0.21242253482341766,0.14717064797878265,0.6035608053207397
0.032704588025808334,0.2138339877128601,0.14717064797878265,0.4828486442565918
-0.024528440088033676,0.2149253934621811,-0.14717064797878265,-0.6035608053207397
0.008176147006452084,0.21036705374717712,0.1553467959165573,0.4828486442565918
-0.01362691167742014,0.1987614780664444,-0.08857492357492447,-0.4828486442565918
0.009538838639855385,0.2521936297416687,0.17169909179210663,0.4828486442565918
-0.05450764670968056,0.19463123381137848,-0.08176147192716599,-0.36213648319244385
-0.01907767727971077,0.26895466446876526,-0.14308257400989532,-0.4828486442565918
-0.032704588025808334,0.16242913901805878,-0.05450764670968056,-0.2414243221282959
0.009538838639855385,0.19029924273490906,0.23847097158432007,0.6035608053207397
-0.03815535455942154,0.2874341905117035,-0.09538838267326355,-0.2414243221282959
0.028616515919566154,0.24394075572490692,0.18123793601989746,0.36213648319244385
-0.03815535455942154,0.2904259264469147,-0.08584954589605331,-0.2414243221282959
-0.032704588025808334,0.24637216329574585,-0.08176147192716599,-0.2414243221282959
0.01362691167742014,0.18832765519618988,0.10901529341936111,0.36213648319244385
0.05723303183913231,0.18173928558826447,0.23847097158432007,0.6035608053207397
-0.05723303183913231,0.2521936297416687,-0.162160262465477,-0.36213648319244385
-0.016352294012904167,0.1468675136566162,-0.0926629975438118,-0.36213648319244385
0.01362691167742014,0.16965366899967194,0.13626912236213684,0.4828486442565918
-0.020440367981791496,0.16896820068359375,-0.13626912236213684,-0.36213648319244385
0.01362691167742014,0.18832765519618988,0.10901529341936111,0.36213648319244385
-0.020440367981791496,0.20108354091644287,0.08176147192716599,0.36213648319244385
-0.024528440088033676,0.2149253934621811,-0.14717064797878265,-0.4828486442565918
0.008857492357492447,0.23578055202960968,0.15262141823768616,0.4828486442565918
0.01362691167742014,0.16965366899967194,-0.13626912236213684,-0.4828486442565918
-0.005450764670968056,0.17011277377605438,0.03815535455942154,0.2414243221282959
-0.009538838639855385,0.24542823433876038,0.18123793601989746,0.7242729663848877
-0.016352294012904167,0.13939471542835236,-0.10356453061103821,-0.4828486442565918
0.016352294012904167,0.18929149210453033,0.1798752397298813,0.7242729663848877
-0.06677187234163284,0.27497678995132446,-0.11446606367826462,-0.36213648319244385
-0.016352294012904167,0.15854138135910034,0.07085993885993958,0.4828486442565918
-0.005450764670968056,0.1637045294046402,-0.05995841324329376,-0.36213648319244385
-0.047694191336631775,0.24093830585479736,-0.18123793601989746,-0.4828486442565918
0.024528440088033676,0.2149253934621811,0.14717064797878265,0.4828486442565918
-0.047694191336631775,0.1633809208869934,-0.13626912236213684,-0.4828486442565918
-0.021803058683872223,0.16595765948295593,0.04905688017606735,0.2414243221282959
0.012718451209366322,0.20799487829208374,0.015898069366812706,-0.9656972885131836
-0.04905688017606735,0.18757081031799316,-0.0926630049943924,-0.4224925637245178
0.016352294012904167,0.160866841673851,0.06540917605161667,0.36213648319244385
-0.043606117367744446,0.1656889021396637,-0.032704588025808334,-0.2414243221282959
-0.004769418388605118,0.2290305197238922,0.16692966222763062,-0.9656972885131836
0.00681345583871007,0.16437241435050964,-0.14308257400989532,-0.4828486442565918
0.02997920662164688,0.2217239886522293,0.17101775109767914,0.6035608053207397
-0.043606117367744446,0.14777503907680511,-0.08176147192716599,-0.36213648319244385
0.03043343685567379,0.21102020144462585,0.1489875763654709,-0.4426112473011017
-0.05246361345052719,0.23056522011756897,-0.0981137603521347,-0.36213648319244385
-0.03815535455942154,0.15474797785282135,-0.07085993885993958,-0.36213648319244385
-0.05723303183913231,0.2521936297416687,-0.162160262465477,-0.4828486442565918
0.03542996942996979,0.203964501619339,0.1335437297821045,-0.4426112473011017
-0.016352294012904167,0.1532043069601059,-0.08176147192716599,-0.4828486442565918
0.02248440496623516,0.18362058699131012,0.03679266199469566,-0.5733827352523804
-0.04088073596358299,0.24226795136928558,-0.08993761986494064,-0.36213648319244385
0.03815535455942154,0.24263176321983337,0.18123793601989746,0.8449851274490356
-0.06677187234163284,0.27497678995132446,-0.11446606367826462,-0.36213648319244385
0.004088073503226042,0.19171173870563507,0.17578715085983276,0.6639168858528137
-0.02725382335484028,0.19415360689163208,-0.09538838267326355,-0.36213648319244385
0.008176147006452084,0.22151173651218414,0.138994500041008,0.6035608053207397
-0.07085993885993958,0.14767448604106903,-0.05995841324329376,-0.4828486442565918
-0.008176147006452084,0.2040763795375824,0.16352294385433197,0.8449851274490356
-0.05041957274079323,0.1897655874490738,-0.07903608679771423,-0.4224925637245178
0.024528440088033676,0.18840652704238892,0.1798752397298813,0.7242729663848877
-0.07085993885993958,0.23489007353782654,-0.13422508537769318,-0.7242729663848877
0.009538838639855385,0.24542823433876038,0.18123793601989746,0.7242729663848877
-0.020440367981791496,0.20372119545936584,-0.0749480128288269,-0.2414243221282959
-0.00681345583871007,0.1845930963754654,0.1158287525177002,0.36213648319244385
-0.06677187234163284,0.27080896496772766,-0.12400490045547485,-0.36213648319244385
-0.00681345583871007,0.1581837385892868,0.1498960256576538,0.6035608053207397
-0.02725382335484028,0.17330840229988098,-0.12945565581321716,-0.4828486442565918
0.024528440088033676,0.18840652704238892,0.1798752397298813,0.6035608053207397
-0.03815535455942154,0.28038346767425537,-0.11446606367826462,-0.2414243221282959
-0.032704588025808334,0.1503935158252716,-0.05450764670968056,-0.2414243221282959
0.028616515919566154,0.22853432595729828,0.20031560957431793,0.6035608053207397
-0.05723302811384201,0.20259694755077362,-0.1553467959165573,-0.4828486442565918
-0.016352294012904167,0.15854138135910034,-0.07085993885993958,-0.2414243221282959
0.016352294012904167,0.18929149210453033,0.1798752397298813,0.6035608053207397
-0.05723303183913231,0.2634861469268799,-0.14308257400989532,-0.4828486442565918
-0.043606117367744446,0.15570499002933502,-0.06540917605161667,-0.36213648319244385
0.020440367981791496,0.1791044920682907,0.12264220416545868,0.4828486442565918
-0.059277065098285675,0.2016175091266632,-0.10492722690105438,-0.4224925637245178
0.020440367981791496,0.19150538742542267,0.10220183432102203,0.36213648319244385
-0.06677187234163284,0.27497678995132446,-0.11446606367826462,-0.36213648319244385
-0.04088073596358299,0.1979423314332962,-0.08176147192716599,-0.2414243221282959
-0.024528440088033676,0.17130932211875916,0.1962275207042694,0.8449851274490356
-0.07631070911884308,0.2470909059047699,-0.162160262465477,-0.6035608053207397
-0.00817614421248436,0.19173938035964966,0.14717064797878265,-0.9656972885131836
-0.07358532398939133,0.24240587651729584,-0.06540917605161667,-0.2414243221282959
-0.01362691167742014,0.13541476428508759,0.17033639550209045,0.7242729663848877
-0.021803058683872223,0.15252405405044556,-0.08176147192716599,-0.36213648319244385
0.02657247893512249,0.1775323748588562,0.051100920885801315,-0.5432047247886658
0.01907767727971077,0.2009958028793335,0.22893212735652924,0.8449851274490356
0.024528440088033676,0.19588656723499298,0.17169909179210663,0.7242729663848877
-0.010901529341936111,0.16702836751937866,-0.04905688017606735,-0.4828486442565918
0.03815535455942154,0.23520541191101074,0.1907767653465271,0.8449851274490356
-0.07631070911884308,0.26827719807624817,-0.12400490045547485,-0.6035608053207397
0.04769419506192207,0.21759767830371857,0.17805831134319305,-0.40237388014793396
-0.07085993885993958,0.20306627452373505,-0.09334434568881989,-0.5432047247886658
0.01907767727971077,0.18958066403865814,0.23847097158432007,0.8449851274490356
-0.08176146447658539,0.18592721223831177,-0.07222263514995575,-0.5432047247886658
-0.06540917605161667,0.23977169394493103,-0.08176147192716599,-0.36213648319244385
-0.016352294012904167,0.10691699385643005,0.07358532398939133,0.4828486442565918
0.05723303183913231,0.22309467196464539,0.20031560957431793,0.8449851274490356
-0.028616515919566154,0.25701814889907837,-0.162160262465477,-0.6035608053207397
-0.028616514056921005,0.11784718930721283,0.04905688017606735,0.2414243221282959
-0.028616515919566154,0.19986087083816528,0.22893212735652924,0.8449851274490356
-0.11446606367826462,0.2627945840358734,-0.10492722690105438,-0.4828486442565918
-0.03066055104136467,0.14298951625823975,-0.02316574938595295,-0.3017804026603699
-0.08993761986494064,0.24074552953243256,-0.04905688017606735,-0.36213648319244385
-0.016352294012904167,0.12175323814153671,0.04496880993247032,0.2414243221282959
0.009538838639855385,0.22145724296569824,0.20985445380210876,0.7242729663848877
-0.04156208038330078,0.17795592546463013,-0.06063975766301155,-0.4224925637245178
0.06200245022773743,0.18670982122421265,0.1907767653465271,-0.9656972885131836
-0.07358532398939133,0.2274674028158188,-0.10628990828990936,-0.36213648319244385
0.016352292150259018,0.17634527385234833,0.1312725841999054,-0.4426112473011017
-0.08176147192716599,0.22834736108779907,-0.0981137603521347,-0.36213648319244385
0.01362691167742014,0.14356841146945953,0.16352294385433197,0.6035608053207397
-0.05723302811384201,0.21414639055728912,-0.138994500041008,-0.36213648319244385
-0.02725382335484028,0.15938244760036469,-0.06540917605161667,-0.2414243221282959
0.00681345583871007,0.16437241435050964,0.14308257400989532,0.6035608053207397
-0.08584954589605331,0.2653786540031433,-0.12400490045547485,-0.36213648319244385
